ROUTE,flights_count,avg_arrival_delay,median_arrival_delay,cancel_rate,diverted_rate,avg_distance,cluster
PHX-DRO,9,2.888888888888889,-12.0,0.0,0.0,565.4976891286673,0
PHX-DTW,57,4.2631578947368425,-5.0,0.0,0.0,2684.0290445920473,0
PHX-ELP,23,3.6956521739130435,-1.0,0.0,0.0,557.395884742252,0
PHX-EWR,45,-3.0930232558139537,-7.0,0.044444444444444446,0.0,3425.0442030419886,0
PHX-FAT,11,27.818181818181817,-4.0,0.0,0.0,793.366364912357,0
PHX-FLG,23,3.409090909090909,-2.0,0.043478260869565216,0.0,192.01699631841956,0
PHX-FLL,10,-7.0,-9.5,0.0,0.0,3168.5405073588095,0
PHX-GEG,15,-7.733333333333333,-9.0,0.0,0.0,1643.9575624060196,0
PHX-GJT,20,-0.35,-3.0,0.0,0.0,705.1427616980108,0
PHX-HNL,17,1.2352941176470589,-4.0,0.0,0.0,4688.820393895672,0
PHX-HOU,19,1.2105263157894737,-3.0,0.0,0.0,1638.3305305102049,0
PHX-IAH,63,4.222222222222222,-3.0,0.0,0.0,1620.89131263022,0
PHX-IND,18,12.5,0.0,0.0,0.0,2390.53944117342,0
PHX-JFK,34,8.352941176470589,-9.5,0.0,0.0,3457.789960019868,0
PHX-KOA,9,3.6666666666666665,9.0,0.0,0.0,4597.254628639298,0
PHX-LAS,105,7.173076923076923,-2.5,0.009523809523809525,0.0,411.1517289001198,0
PHX-LAX,106,19.266666666666666,4.0,0.009433962264150943,0.0,594.7324791325159,0
PHX-LIH,5,-7.4,-1.0,0.0,0.0,4787.522055615701,0
PHX-MCI,35,-3.0294117647058822,-3.0,0.0,0.02857142857142857,1676.6107108623246,0
PHX-MCO,11,3.272727272727273,-1.0,0.0,0.0,2968.6880318907165,0
PHX-MDW,30,9.266666666666667,-1.0,0.0,0.0,2319.3418956425066,0
PHX-MIA,8,-8.375,-11.0,0.0,0.0,3167.9055902093437,0
PHX-MKE,28,-1.2857142857142858,-5.0,0.0,0.0,2346.2312476494512,0
PHX-MRY,10,6.0,4.0,0.0,0.0,961.2664875372069,0
PHX-MSP,66,-0.18181818181818182,-7.0,0.0,0.0,2051.695662153925,0
PHX-OAK,49,1.1428571428571428,-4.0,0.0,0.0,1038.5230397205914,0
PHX-OGG,9,11.0,-8.0,0.0,0.0,4572.219128218574,0
PHX-OKC,11,16.272727272727273,11.0,0.0,0.0,1338.2092612538063,0
PHX-OMA,19,-0.3157894736842105,-5.0,0.0,0.0,1667.2123236423752,0
PHX-ONT,52,6.634615384615385,-0.5,0.0,0.0,521.6768504433958,0
PHX-ORD,73,-4.945205479452055,-9.0,0.0,0.0,2313.1789920788106,0
PHX-PDX,53,-0.8679245283018868,-5.0,0.0,0.0,1625.2626064693623,0
PHX-PHL,45,6.777777777777778,-6.0,0.0,0.0,3332.489952135902,0
PHX-PIT,13,11.538461538461538,0.0,0.0,0.0,2912.6730150709477,0
PHX-PSP,27,6.444444444444445,-5.0,0.0,0.0,418.72973742855436,0
PHX-RDU,9,-3.2222222222222223,-6.0,0.0,0.0,3036.1396377637952,0
PHX-RNO,34,11.794117647058824,-3.5,0.0,0.0,966.8560716422929,0
PHX-SAN,81,6.654320987654321,-3.0,0.0,0.0,488.94530293277865,0
PHX-SAT,19,18.157894736842106,1.0,0.0,0.0,1353.7844746721323,0
PHX-SBA,16,3.5,-4.5,0.0,0.0,730.7891422529785,0
PHX-SBP,7,9.5,0.5,0.14285714285714285,0.0,817.4411872346151,0
PHX-SDF,6,-10.333333333333334,-8.0,0.0,0.0,2418.4493082323065,0
PHX-SEA,79,2.7974683544303796,0.0,0.0,0.0,1782.0073051463505,0
PHX-SFO,83,5.841463414634147,-6.5,0.012048192771084338,0.0,1046.3516832995797,0
PHX-SJC,55,6.345454545454546,-4.0,0.0,0.0,998.9465354320155,0
PHX-SLC,79,2.632911392405063,-5.0,0.0,0.0,817.7563479771823,0
PHX-SMF,59,4.807017543859649,-3.0,0.03389830508474576,0.0,1040.2907704013874,0
PHX-SNA,72,6.366197183098592,-3.0,0.013888888888888888,0.0,543.6220756944879,0
PHX-STL,44,0.7954545454545454,-2.0,0.0,0.0,2027.321714881126,0
PHX-TPA,18,-2.6666666666666665,-1.0,0.0,0.0,2872.379682431399,0
PHX-TUL,10,22.6,16.0,0.0,0.0,1501.4291648657568,0
PHX-TUS,14,-5.214285714285714,-5.0,0.0,0.0,177.2913058865617,0
PHX-YUM,21,-1.5238095238095237,-2.0,0.0,0.0,257.1100719353302,0
PIA-ATL,22,11.476190476190476,-2.0,0.045454545454545456,0.0,909.4076549278408,0
PIA-DFW,13,5.230769230769231,-6.0,0.0,0.0,1082.569061421371,0
PIA-DTW,7,-0.8571428571428571,-11.0,0.0,0.0,556.008629091748,0
PIA-ORD,44,3.119047619047619,-9.0,0.045454545454545456,0.0,209.05518337239826,0
PIH-SLC,14,1.7142857142857142,-5.0,0.0,0.0,241.54357690602697,0
PIT-ATL,46,0.41304347826086957,-3.0,0.0,0.0,847.5539536281401,0
PIT-BNA,7,-13.285714285714286,-19.0,0.0,0.0,742.6262299786097,0
PIT-BOS,16,-2.625,-5.0,0.0,0.0,796.5637261692654,0
PIT-BWI,23,1.6521739130434783,-4.0,0.0,0.0,337.6938853313702,0
PIT-CLT,45,8.755555555555556,-5.0,0.0,0.0,590.1242661861764,0
PIT-DEN,26,-4.153846153846154,-5.5,0.0,0.0,2070.5163964935914,0
PIT-DFW,33,10.59375,-4.0,0.030303030303030304,0.0,1715.7008293906317,0
PIT-DTW,8,1.375,-4.5,0.0,0.0,322.8420686824374,0
PIT-EWR,7,-7.2,-12.0,0.2857142857142857,0.0,512.4308541883373,0
PIT-FLL,19,-1.368421052631579,-7.0,0.0,0.0,1603.3245037439096,0
PIT-HOU,12,-4.5,-17.5,0.0,0.0,1819.9095450098985,0
PIT-IAH,22,-0.5,-4.5,0.0,0.0,1797.6777513595007,0
PIT-LAS,11,-11.090909090909092,-14.0,0.0,0.0,3066.5808809897135,0
PIT-LAX,7,8.714285714285714,-3.0,0.0,0.0,3430.0455748228846,0
PIT-LGA,8,-10.166666666666666,-14.0,0.25,0.0,537.523684624577,0
PIT-MCO,21,4.809523809523809,-8.0,0.0,0.0,1344.9361081722511,0
PIT-MDW,32,-0.96875,-11.5,0.0,0.0,645.7180997649183,0
PIT-MSP,12,0.0,-8.5,0.0,0.0,1166.3293722732233,0
PIT-ORD,35,34.885714285714286,-10.0,0.0,0.0,662.2313932885038,0
PIT-PHL,10,18.555555555555557,-1.0,0.1,0.0,429.56047609150266,0
PIT-PHX,17,-13.411764705882353,-15.0,0.0,0.0,2912.6730150709477,0
PIT-RSW,5,-13.0,-14.0,0.0,0.0,1558.089686364326,0
PIT-SFO,5,-12.6,-11.0,0.0,0.0,3618.2625018355343,0
PLN-DTW,17,-5.764705882352941,-9.0,0.0,0.0,391.07634308341915,0
PNS-ATL,48,-0.7708333333333334,-9.5,0.0,0.0,437.78942303470063,0
PNS-BNA,6,-4.666666666666667,-5.5,0.0,0.0,630.1580586847018,0
PNS-DFW,25,-0.6666666666666666,-4.0,0.04,0.0,969.7024526128323,0
PNS-HOU,9,11.555555555555555,-14.0,0.0,0.0,783.9684078126669,0
PNS-IAH,33,-0.0625,-3.0,0.030303030303030304,0.0,784.9869192148439,0
PNS-MIA,10,32.111111111111114,18.0,0.1,0.0,852.9886198804637,0
PSC-DEN,13,8.0,1.0,0.0,0.0,1370.1581155948506,0
PSC-MSP,5,-8.4,-6.0,0.0,0.0,2012.9992215750176,0
PSC-SFO,5,-23.0,-22.0,0.0,0.0,998.1180440497232,0
PSC-SLC,10,-12.333333333333334,-15.0,0.0,0.1,837.345094557729,1
PSE-JFK,5,-17.8,-18.0,0.0,0.0,2609.507417628984,0
PSE-MCO,5,-16.0,-15.0,0.0,0.0,1898.3563992882678,0
PSG-WRG,8,4.625,3.5,0.0,0.0,49.82853073304924,0
PSP-DEN,18,1.7647058823529411,-7.0,0.05555555555555555,0.0,1247.0803515046562,0
PSP-DFW,13,-1.3333333333333333,-7.0,0.07692307692307693,0.0,1808.3892084865329,0
PSP-IAH,10,10.5,8.0,0.0,0.0,2039.432399268087,0
PSP-LAX,13,4.25,4.0,0.07692307692307693,0.0,176.0030952764203,0
PSP-ORD,9,11.555555555555555,-8.0,0.0,0.0,2653.0393086585323,0
PSP-PDX,6,-2.1666666666666665,-3.0,0.0,0.0,1406.5114613646867,0
PSP-PHX,31,9.290322580645162,1.0,0.0,0.0,418.72973742855436,0
PSP-SEA,13,-4.6923076923076925,-14.0,0.0,0.0,1590.46711826901,0
PSP-SFO,40,4.125,-9.0,0.0,0.0,676.6785462976859,0
PSP-SLC,9,0.0,-10.0,0.0,0.0,870.9992693676229,0
PVD-ATL,16,12.625,0.5,0.0,0.0,1451.9911483070985,0
PVD-BWI,41,2.5526315789473686,-3.5,0.07317073170731707,0.0,526.0647960055667,0
PVD-CLT,19,0.10526315789473684,-6.0,0.0,0.0,1098.8336590957435,0
PVD-DTW,16,-4.375,-13.5,0.0,0.0,986.2299658695317,0
PVD-FLL,11,3.3,-8.5,0.09090909090909091,0.0,1915.0244594284968,0
PVD-MCO,33,-1.696969696969697,-9.0,0.0,0.0,1727.8436238712375,0
PVD-MDW,12,-5.333333333333333,-10.5,0.0,0.0,1352.092277204998,0
PVD-ORD,9,8.375,-4.0,0.1111111111111111,0.0,1362.8535458666533,0
PVD-PHL,5,-11.0,-4.0,0.0,0.0,381.2870769222807,0
PVD-TPA,13,6.923076923076923,-8.0,0.0,0.0,1830.529907481399,0
PWM-ATL,11,-16.09090909090909,-17.0,0.0,0.0,1651.4040766852713,0
PWM-BWI,16,-0.9375,-7.0,0.0,0.0,726.497153878032,0
PWM-CLT,6,-12.0,-10.5,0.0,0.0,1306.828898759277,0
PWM-DTW,10,-6.4,-6.0,0.0,0.0,1072.4363408770084,0
PWM-EWR,10,3.888888888888889,-8.0,0.1,0.0,457.1291451460209,0
PWM-JFK,12,-5.2,-14.0,0.16666666666666666,0.0,439.92958091826114,0
RAP-DEN,12,5.7272727272727275,-7.0,0.08333333333333333,0.0,484.19000293724304,0
RAP-DFW,9,4.714285714285714,-10.0,0.1111111111111111,0.1111111111111111,1345.01229653064,1
RAP-MSP,27,8.851851851851851,0.0,0.0,0.0,785.9485422795213,0
RAP-ORD,10,20.11111111111111,-5.0,0.0,0.1,1251.3717145526468,1
RAP-SLC,9,3.7777777777777777,-3.0,0.0,0.0,816.3267816525035,0
RDD-SFO,16,0.625,-12.0,0.0,0.0,321.4279790412298,0
RDM-DEN,6,9.333333333333334,0.0,0.0,0.0,1442.8893829977821,0
RDM-SFO,10,18.11111111111111,0.0,0.1,0.0,744.9000732430522,0
RDM-SLC,9,-11.88888888888889,-13.0,0.0,0.0,844.0336995249357,0
RDU-ATL,91,0.6111111111111112,-8.5,0.01098901098901099,0.0,571.9657879841793,0
RDU-BNA,15,-1.6,-11.0,0.0,0.0,710.1627185042321,0
RDU-BOS,22,6.8,-8.0,0.09090909090909091,0.0,984.5092748114472,0
RDU-BWI,41,6.625,-5.0,0.024390243902439025,0.0,411.53846485305274,0
RDU-CLE,5,115.4,157.0,0.0,0.0,670.1516776767909,0
RDU-CLT,34,1.2941176470588236,-2.5,0.0,0.0,208.5179578121921,0
RDU-DEN,14,-4.571428571428571,-11.5,0.0,0.0,2305.939633024316,0
RDU-DFW,29,2.689655172413793,-6.0,0.0,0.0,1704.476561791536,0
RDU-DTW,26,-0.5,-7.0,0.0,0.0,806.7131445480329,0
RDU-EWR,17,15.117647058823529,2.0,0.0,0.0,669.9624570440932,0
RDU-FLL,9,-10.0,-8.0,0.0,0.0,1097.9758312377862,0
RDU-HOU,8,-8.375,-13.0,0.0,0.0,1687.6332134316594,0
RDU-IAD,6,11.833333333333334,-1.0,0.0,0.0,360.72189693036586,0
RDU-IAH,6,6.166666666666667,-3.5,0.0,0.0,1675.3534849724074,0
RDU-JFK,24,1.9130434782608696,-2.0,0.041666666666666664,0.0,686.4921687222915,0
RDU-LAS,6,-21.166666666666668,-23.0,0.0,0.0,3252.8439308754587,0
RDU-LAX,13,24.53846153846154,27.0,0.0,0.0,3594.53876884324,0
RDU-LGA,23,20.476190476190474,-1.0,0.08695652173913043,0.0,693.0060073967181,0
RDU-MCO,17,-4.1875,-6.5,0.058823529411764705,0.0,861.6878725655389,0
RDU-MDW,14,-0.2857142857142857,-10.0,0.0,0.0,1016.1582930893535,0
RDU-MIA,16,-1.4,-3.0,0.0,0.0625,1130.4301739944299,1
RDU-MSP,9,-7.444444444444445,-11.0,0.0,0.0,1575.7472079181382,0
RDU-ORD,32,7.516129032258065,0.0,0.03125,0.0,1039.2593626579,0
RDU-PHL,13,-5.0,-8.5,0.07692307692307693,0.0,542.2479996571099,0
RDU-SFO,11,1.5,-0.5,0.09090909090909091,0.0,3853.2697697588355,0
RDU-STL,10,-6.4,-9.5,0.0,0.0,1071.1579678669914,0
RDU-TPA,20,-2.85,-7.0,0.0,0.0,946.8920116082396,0
RHI-IMT,9,-9.777777777777779,-13.0,0.0,0.0,107.06149267486934,0
RHI-MSP,8,18.375,7.0,0.0,0.0,305.0934978352781,0
RIC-ATL,67,1.9701492537313432,-11.0,0.0,0.0,772.8501929456388,0
RIC-BOS,37,-2.7777777777777777,-5.0,0.0,0.02702702702702703,762.3241132695955,0
RIC-CLT,25,17.04,6.0,0.0,0.0,412.47556420282126,0
RIC-DFW,16,5.0625,-10.5,0.0,0.0,1859.4303123048971,0
RIC-DTW,10,12.8,-10.0,0.0,0.0,733.6279772032851,0
RIC-EWR,12,-1.9090909090909092,-3.0,0.08333333333333333,0.0,446.6343399093401,0
RIC-FLL,9,-6.444444444444445,-16.0,0.0,0.0,1298.9416634271563,0
RIC-IAH,6,3.6666666666666665,3.5,0.0,0.0,1860.055364256963,0
RIC-LGA,24,16.82608695652174,1.0,0.041666666666666664,0.0,469.7568881113004,0
RIC-MCO,13,-11.384615384615385,-15.0,0.0,0.0,1075.583592197444,0
RIC-MSP,7,19.857142857142858,5.0,0.0,0.0,1558.5109044226942,0
RIC-ORD,33,2.5714285714285716,-9.5,0.15151515151515152,0.0,1031.6709671397894,0
RKS-DEN,12,7.454545454545454,-6.0,0.08333333333333333,0.0,417.7961732380142,0
RNO-DEN,30,-0.4666666666666667,-3.5,0.0,0.0,1291.4312491268925,0
RNO-DFW,15,-6.615384615384615,-6.0,0.06666666666666667,0.06666666666666667,2160.6045442491986,1
RNO-LAS,64,7.96875,-4.5,0.0,0.0,555.7065499414341,0
RNO-LAX,30,8.466666666666667,-3.5,0.0,0.0,629.5579884469968,0
RNO-MDW,6,5.166666666666667,-4.5,0.0,0.0,2697.561503684267,0
RNO-PHX,31,-2.4838709677419355,-3.0,0.0,0.0,966.8560716422928,0
RNO-SAN,10,5.5,0.5,0.0,0.0,786.9788372138676,0
RNO-SFO,31,10.548387096774194,-4.0,0.0,0.0,308.2852057376259,0
RNO-SLC,30,-3.0,-8.5,0.0,0.0,677.2856782497824,0
ROA-ATL,37,9.38888888888889,-8.5,0.02702702702702703,0.0,574.6211793969007,0
ROA-ORD,11,-2.7,-6.5,0.09090909090909091,0.0,852.9625295521732,0
ROC-ATL,18,0.3888888888888889,-14.0,0.0,0.0,1206.2496516231683,0
ROC-BWI,14,-8.857142857142858,-17.0,0.0,0.0,446.4722000914748,0
ROC-CLT,10,-10.1,-16.0,0.0,0.0,922.8921618925303,0
ROC-EWR,19,5.294117647058823,1.0,0.10526315789473684,0.0,395.99404866064583,0
ROC-JFK,16,0.25,-8.5,0.0,0.0,424.05403702602035,0
ROC-MCO,10,-10.9,-11.5,0.0,0.0,1665.7384023058335,0
ROC-ORD,33,3.0,3.0,0.06060606060606061,0.0,847.1469837486194,0
ROC-TPA,6,1.5,-8.0,0.0,0.0,1739.5159921874085,0
ROW-DFW,12,18.5,-7.5,0.0,0.0,699.320976341772,0
RST-ATL,7,-7.714285714285714,-11.0,0.0,0.0,1337.5580003780706,0
RST-MSP,10,4.7,-8.0,0.0,0.0,122.21853997278768,0
RST-ORD,23,0.3333333333333333,-8.0,0.08695652173913043,0.0,430.9714071028673,0
RSW-ACY,6,3.1666666666666665,3.0,0.0,0.0,1583.6692212228072,0
RSW-ATL,54,4.826923076923077,-9.5,0.018518518518518517,0.018518518518518517,830.6259895389245,0
RSW-BDL,12,1.0,-6.5,0.0,0.0,1902.1850077761162,0
RSW-BOS,42,4.536585365853658,-3.0,0.023809523809523808,0.0,2013.298046643809,0
RSW-BWI,24,1.4782608695652173,-7.0,0.041666666666666664,0.0,1482.8589500845537,0
RSW-CLE,16,1.3125,-4.5,0.0,0.0,1654.0159197692662,0
RSW-CLT,23,-7.0,-7.0,0.0,0.0,968.0266389036591,0
RSW-CMH,9,-4.333333333333333,-10.0,0.0,0.0,1500.5727717420743,0
RSW-DCA,18,8.222222222222221,3.5,0.0,0.0,1438.2635815080846,0
RSW-DEN,11,6.909090909090909,-11.0,0.0,0.0,2583.406207130151,0
RSW-DFW,15,0.7333333333333333,-4.0,0.0,0.0,1634.1698857444987,0
RSW-DTW,30,-1.2333333333333334,-5.0,0.0,0.0,1749.1128975514862,0
RSW-EWR,17,13.705882352941176,-8.0,0.0,0.0,1721.999442781257,0
RSW-IAH,13,-8.615384615384615,-17.0,0.0,0.0,1383.5015631877218,0
RSW-IND,8,-1.375,0.0,0.0,0.0,1524.8143606170552,0
RSW-JFK,25,8.666666666666666,0.5,0.04,0.0,1731.640567653593,0
RSW-LGA,12,12.416666666666666,-1.5,0.0,0.0,1741.607500889927,0
RSW-MDW,19,9.421052631578947,1.0,0.0,0.0,1781.9949344827032,0
RSW-MSP,18,-5.0588235294117645,-11.0,0.05555555555555555,0.0,2281.90253296945,0
RSW-ORD,34,16.38235294117647,5.0,0.0,0.0,1806.524117351995,0
RSW-PHL,24,3.2916666666666665,-2.5,0.0,0.0,1600.7183589807125,0
RSW-PIT,11,7.090909090909091,-1.0,0.0,0.0,1558.089686364326,0
RSW-STL,11,-5.909090909090909,-10.0,0.0,0.0,1577.0438620891023,0
SAF-DEN,6,-7.666666666666667,-13.0,0.0,0.0,487.9021045911771,0
SAF-DFW,14,18.153846153846153,9.0,0.0,0.07142857142857142,884.7086495614066,1
SAF-LAX,5,8.6,6.0,0.0,0.0,1139.6835619456253,0
SAN-ABQ,10,-2.7,-7.0,0.0,0.0,1009.2046548080474,0
SAN-ATL,34,-6.647058823529412,-10.0,0.0,0.0,3037.70639482622,0
SAN-AUS,9,21.77777777777778,3.0,0.0,0.0,1870.0214607795513,0
SAN-BNA,7,0.0,0.0,0.0,0.0,2812.0466584488568,0
SAN-BOI,6,-5.333333333333333,-5.5,0.0,0.0,1207.2778211150855,0
SAN-BOS,22,-4.909090909090909,-1.5,0.0,0.0,4155.870978462521,0
SAN-BWI,11,-5.555555555555555,-5.0,0.0,0.18181818181818182,3685.5897178338632,1
SAN-CLT,17,-1.3529411764705883,-1.0,0.0,0.0,3335.3435237485915,0
SAN-DAL,17,1.3529411764705883,-5.0,0.0,0.0,1898.2120306503764,0
SAN-DEN,80,6.961038961038961,-3.0,0.025,0.0125,1371.5488462134597,0
SAN-DFW,52,-0.25,-9.0,0.0,0.0,1880.48264890802,0
SAN-DTW,13,-6.230769230769231,-4.0,0.0,0.0,3142.5222081939582,0
SAN-EWR,20,-1.9,-6.0,0.0,0.0,3895.034152469253,0
SAN-HNL,13,3.5384615384615383,10.0,0.0,0.0,4200.687434545809,0
SAN-HOU,9,6.555555555555555,11.0,0.0,0.0,2108.3902388132287,0
SAN-IAD,21,-11.952380952380953,-18.0,0.0,0.0,3618.3012978058778,0
SAN-IAH,41,-5.0,-7.0,0.04878048780487805,0.0,2093.380220414167,0
SAN-JFK,36,6.371428571428571,-8.0,0.027777777777777776,0.0,3928.008267160324,0
SAN-LAS,72,8.549295774647888,-4.0,0.013888888888888888,0.0,416.41613072432426,0
SAN-LAX,92,18.640449438202246,4.0,0.03260869565217391,0.0,175.73289564040545,0
SAN-MCI,7,7.142857142857143,3.0,0.0,0.0,2142.265029074496,0
SAN-MCO,8,35.375,1.0,0.0,0.0,3450.8885502712474,0
SAN-MDW,21,1.8571428571428572,-3.0,0.0,0.0,2775.972715124741,0
SAN-MIA,8,8.857142857142858,1.0,0.125,0.0,3642.521040255353,0
SAN-MSP,22,-13.047619047619047,-14.0,0.0,0.045454545454545456,2463.054873990999,1
SAN-MSY,6,13.666666666666666,11.5,0.0,0.0,2568.2329628578627,0
SAN-OAK,61,2.0847457627118646,-2.0,0.03278688524590164,0.0,718.3654610522037,0
SAN-OGG,13,-12.076923076923077,-11.0,0.0,0.0,4083.494237565387,0
SAN-ORD,50,6.54,-6.5,0.0,0.0,2768.0933370510947,0
SAN-PDX,32,-4.53125,-8.0,0.0,0.0,1502.616434579552,0
SAN-PHL,16,-6.9375,-7.5,0.0,0.0,3805.9162710681185,0
SAN-PHX,91,2.8777777777777778,-5.5,0.01098901098901099,0.0,488.9453029327787,0
SAN-RNO,6,1.6666666666666667,-7.0,0.0,0.0,786.9788372138677,0
SAN-SAT,10,-6.3,-9.0,0.0,0.0,1814.3460676511866,0
SAN-SEA,57,5.175438596491228,-4.0,0.0,0.0,1692.263608480234,0
SAN-SFO,135,6.265151515151516,-4.5,0.022222222222222223,0.0,718.9021494268873,0
SAN-SJC,43,7.883720930232558,-2.0,0.0,0.0,671.3477954950891,0
SAN-SLC,37,-6.108108108108108,-7.0,0.0,0.0,1008.34534199792,0
SAN-SMF,51,-1.588235294117647,-7.0,0.0,0.0,772.637151141723,0
SAN-TUS,16,-0.5625,-4.0,0.0,0.0,590.4072649095333,0
SAT-ATL,60,-4.133333333333334,-7.5,0.0,0.0,1404.909278542354,0
SAT-BNA,13,7.384615384615385,-1.0,0.0,0.0,1321.623969297434,0
SAT-BWI,12,-4.833333333333333,-6.0,0.0,0.0,2261.971486053592,0
SAT-CLT,5,32.2,3.0,0.0,0.0,1759.8735054540157,0
SAT-DAL,59,8.303571428571429,-3.0,0.03389830508474576,0.01694915254237288,399.2719825429074,0
SAT-DEN,23,26.818181818181817,-5.0,0.043478260869565216,0.0,1279.3777734308092,0
SAT-DFW,76,3.92,-7.0,0.013157894736842105,0.0,397.8999155835734,0
SAT-DTW,15,11.733333333333333,-4.0,0.0,0.0,1954.6045591157317,0
SAT-ELP,18,13.444444444444445,-4.5,0.0,0.0,797.1972805767721,0
SAT-HOU,22,-0.045454545454545456,1.0,0.0,0.0,308.778336918017,0
SAT-IAH,45,-1.25,-6.5,0.022222222222222223,0.0,306.19874804938564,0
SAT-LAS,20,1.3,-3.5,0.0,0.0,1717.5037116470958,0
SAT-LAX,26,11.12,-6.0,0.038461538461538464,0.0,1944.6550510623133,0
SAT-MCO,8,6.125,6.0,0.0,0.0,1671.558163091078,0
SAT-MDW,10,2.8,-0.5,0.0,0.0,1668.410350747373,0
SAT-MSY,5,-8.6,-10.0,0.0,0.0,794.1247181278451,0
SAT-ORD,20,19.055555555555557,7.0,0.05,0.05,1677.5292464090132,1
SAT-PHL,5,-1.6,3.0,0.0,0.0,2404.2428120976933,0
SAT-PHX,34,-1.0294117647058822,-4.5,0.0,0.0,1353.7844746721323,0
SAT-SAN,11,0.0,-9.0,0.0,0.0,1814.3460676511868,0
SAT-SFO,5,-15.6,-12.0,0.0,0.0,2381.564176732889,0
SAT-SLC,6,-18.5,-18.5,0.0,0.0,1749.177139359507,0
SAT-STL,6,15.833333333333334,-3.0,0.0,0.0,1266.3331152876367,0
SAT-TPA,7,-9.714285714285714,-9.0,0.0,0.0,1561.9285348965811,0
SAV-ATL,55,1.0727272727272728,-9.0,0.0,0.0,344.90135292481466,0
SAV-BOS,6,2.1666666666666665,-10.5,0.0,0.0,1450.3881996029097,0
SAV-DFW,15,2.933333333333333,-10.0,0.0,0.0,1485.8925617554787,0
SAV-DTW,5,-2.4,1.0,0.0,0.0,1137.2481148591828,0
SAV-EWR,14,36.214285714285715,11.5,0.0,0.0,1140.6419035249262,0
SAV-IAH,8,-6.5,-12.0,0.0,0.0,1366.663910575307,0
SAV-JFK,10,15.4,20.5,0.0,0.0,1155.4694050643088,0
SAV-LGA,11,27.727272727272727,6.0,0.0,0.0,1162.9448625852626,0
SAV-ORD,13,41.0,-4.0,0.0,0.0,1245.532849389444,0
SBA-DEN,14,-0.5,-6.0,0.0,0.0,1471.7819632296487,0
SBA-LAX,31,2.935483870967742,-6.0,0.0,0.0,142.30153765295603,0
SBA-PDX,12,24.916666666666668,-7.0,0.0,0.0,1263.0156613883703,0
SBA-PHX,27,-3.269230769230769,-6.0,0.0,0.037037037037037035,730.7891422529785,0
SBA-SEA,10,-12.6,-14.0,0.0,0.0,1462.6337140190667,0
SBA-SFO,34,15.205882352941176,-9.5,0.0,0.0,421.84823111827257,0
SBN-ATL,25,24.291666666666668,-2.0,0.0,0.04,912.4209107790484,0
SBN-DTW,21,2.761904761904762,-7.0,0.0,0.0,251.82210000923922,0
SBN-MSP,9,-2.0,-7.0,0.0,0.0,660.0048589261767,0
SBN-ORD,15,61.46666666666667,3.0,0.0,0.0,134.7775056238588,0
SBP-LAX,23,14.347826086956522,2.0,0.0,0.0,250.09215386443117,0
SBP-PHX,10,-5.6,-8.5,0.0,0.0,817.4411872346151,0
SBP-SFO,28,6.961538461538462,-7.0,0.07142857142857142,0.0,306.8638303575061,0
SCC-BRW,12,-2.0,-2.0,0.0,0.08333333333333333,327.3954889505635,1
SCE-ORD,13,-5.923076923076923,-4.0,0.0,0.0,847.5590848088572,0
SDF-ATL,47,-4.586956521739131,-9.0,0.02127659574468085,0.0,517.7362683071005,0
SDF-BWI,12,18.833333333333332,1.5,0.0,0.0,794.6623606249699,0
SDF-DEN,11,-11.818181818181818,-17.0,0.0,0.0,1643.1005883372127,0
SDF-EWR,12,-6.2727272727272725,-8.0,0.08333333333333333,0.0,1031.2513895823693,0
SDF-IAH,7,2.142857142857143,-5.0,0.0,0.0,1268.3672009749757,0
SDF-MCO,9,18.0,-11.0,0.0,0.0,1158.4784058303171,0
SDF-MDW,24,2.2916666666666665,-0.5,0.0,0.0,436.7626318599062,0
SDF-ORD,21,2.111111111111111,-11.5,0.14285714285714285,0.0,461.5523899727394,0
SDF-PHX,5,-14.2,-12.0,0.0,0.0,2418.4493082323065,0
SDF-TPA,7,-11.833333333333334,-11.5,0.0,0.14285714285714285,1172.4434963293486,1
SEA-ABQ,12,-20.833333333333332,-18.0,0.0,0.0,1897.324906261144,0
SEA-ANC,111,0.24324324324324326,-1.0,0.0,0.0,2325.632163842432,0
SEA-ATL,41,-2.317073170731707,-5.0,0.0,0.0,3504.832199401679,0
SEA-AUS,9,21.444444444444443,-3.0,0.0,0.0,2847.3905467693276,0
SEA-BLI,9,7.111111111111111,-2.0,0.0,0.0,150.37746134008742,0
SEA-BOI,19,13.5,-2.5,0.05263157894736842,0.0,641.1582779986129,0
SEA-BOS,20,3.736842105263158,-1.0,0.05,0.0,4005.531549206874,0
SEA-BUR,23,2.652173913043478,0.0,0.0,0.0,1509.6568146383586,0
SEA-BWI,9,14.777777777777779,-7.0,0.0,0.0,3748.1677692376034,0
SEA-CLT,13,7.153846153846154,5.0,0.0,0.0,3660.4258415531604,0
SEA-DCA,10,4.8,-2.5,0.0,0.0,3738.16568901795,0
SEA-DEN,87,9.528735632183908,0.0,0.0,0.0,1645.715125424673,0
SEA-DFW,51,4.3,-1.0,0.0196078431372549,0.0,2668.292365636028,0
SEA-DTW,25,3.36,-4.0,0.0,0.0,3093.3888962031474,0
SEA-EWR,29,14.655172413793103,-5.0,0.0,0.0,3854.8408772638027,0
SEA-FAI,21,-6.761904761904762,-8.0,0.0,0.0,2461.6006959965907,0
